Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,TonMiles
OH,TN,F06,T05,19.48,22.62,3.45
MI,LA,F06,T00,48.14,25.59,13.63
KY,TN,F02,T05,3.06,23.44,1.10
FL,UT,F08,T04,0.04,0.01,0.01
VT,MA,F07,T05,57.11,57.44,6.40
MI,UT,F03,T04,6.44,5.10,4.09
AZ,WY,F07,T04,25.09,45.18,23.10
MI,IL,F06,T05,81.14,82.48,9.40
WI,CT,F09,T14,0.08,0.00,0.00
OR,OH,F07,T14,0.39,0.18,0.22
CA,VA,F03,T00,3.93,3.42,5.50
ND,OH,F07,T06,117.99,262.53,146.24
MO,AR,F09,T14,5.59,0.28,0.05
WA,WY,F07,T14,0.11,0.02,0.01
PA,TN,F05,T04,16.04,8.52,3.80
CA,IN,F08,T04,52.87,57.84,64.05
NH,DC,F07,T11,0.06,0.00,0.00
NJ,AR,F06,T04,29.52,55.04,33.47
SC,GA,F01,T05,0.15,0.01,0.00
CA,TN,F09,T14,0.92,0.02,0.02
KY,VA,F03,T05,85.81,134.64,29.12
CA,MA,F09,T04,2.68,0.05,0.08
AZ,NJ,F05,T04,6.41,0.90,1.11
MT,CA,F04,T14,2.59,0.20,0.14
NC,NM,F06,T04,7.70,7.04,5.92
OH,MS,F05,T04,23.74,12.43,4.24
MD,WV,F08,T04,0.07,0.06,0.01
FL,LA,F01,T04,24.10,12.74,6.52
NJ,ME,F07,T14,0.06,0.00,0.00
CA,NY,F07,T04,360.02,487.80,666.40
AZ,TN,F07,T04,2.92,5.74,5.33
IA,NC,F08,T00,113.29,425.16,260.84
VA,DE,F03,T04,0.99,1.03,0.18
NC,MI,F03,T04,8.78,20.89,9.56
NE,VA,F06,T06,3.27,25.85,15.94
OR,AR,F03,T06,3.12,9.66,12.77
MS,KS,F05,T04,11.31,22.65,9.29
CA,MD,F07,T14,4.66,2.01,2.77
MS,NE,F01,T04,25.06,17.67,8.13
MS,TX,F06,T04,10.79,17.37,4.56
KS,MD,F07,T14,0.01,0.00,0.00
OR,CT,F03,T14,0.02,0.01,0.02
WI,WI,F04,T14,26.41,6.78,0.27
KY,IL,F05,T04,190.32,109.74,20.29
CT,CA,F02,T04,1.03,1.76,2.51
MN,MI,F03,T05,0.73,0.20,0.04
NY,DE,F03,T14,0.05,0.00,0.00
NC,GA,F08,T04,8.25,5.18,0.98
CT,NY,F02,T04,3.80,6.40,1.06
WI,MN,F04,T05,193.50,1443.14,106.32
NE,KS,F06,T05,10.34,44.92,7.38
SD,WA,F03,T00,114.42,560.98,453.56
VT,VA,F04,T04,7.04,18.42,6.21
OH,LA,F03,T08,206.44,804.08,535.92
NJ,VA,F06,T14,0.01,0.01,0.00
CT,NY,F03,T04,9.98,11.03,2.21
MO,SD,F07,T04,14.87,37.94,11.52
IN,WI,F05,T04,0.79,0.51,0.06
KS,OK,F05,T14,0.63,0.07,0.01
WI,KS,F06,T14,1.96,0.32,0.11
WI,CO,F08,T14,0.03,0.01,0.01
PA,ID,F05,T04,0.87,0.21,0.25
WY,IL,F09,T04,0.01,0.00,0.00
UT,UT,F05,T04,163.52,80.36,2.82
TN,AR,F06,T05,44.75,43.55,5.61
KY,ME,F05,T04,7.79,4.33,2.61
VA,MS,F05,T14,0.10,0.03,0.01
AL,GA,F09,T04,9.49,0.25,0.03
IN,WY,F07,T14,0.04,0.00,0.00
NH,CT,F08,T04,35.48,68.59,5.30
AR,LA,F03,T05,39.26,45.31,5.12
NE,TN,F04,T04,8.59,7.93,3.92
ND,NY,F06,T04,35.76,33.57,26.45
CO,NE,F04,T05,1.63,17.50,2.15
MD,AR,F07,T04,4.75,3.97,2.32
CT,DE,F08,T04,0.15,0.13,0.01
MN,MT,F03,T04,2.57,1.29,0.67
CT,WA,F07,T14,0.03,0.01,0.01
IL,IL,F03,T05,2053.19,5327.79,119.14
CT,PA,F03,T05,53.15,75.17,9.70
MN,NJ,F06,T04,59.03,60.46,38.89
OH,MO,F07,T11,0.01,0.00,0.00
UT,ID,F04,T04,64.28,273.11,20.99
KY,IL,F07,T14,0.08,0.01,0.00
OK,MS,F07,T05,1.47,2.00,0.49
TX,TN,F07,T14,2.70,0.14,0.06
TN,GA,F04,T14,2.26,0.20,0.03
AR,AZ,F07,T04,26.76,8.93,5.52
NJ,MI,F07,T04,486.28,386.46,133.76
CA,VT,F07,T04,2.23,2.36,3.59
IN,IN,F06,T04,717.26,1028.04,29.78
VT,IA,F06,T14,0.69,0.10,0.06
IA,CO,F04,T04,9.50,41.65,13.23
MO,WA,F07,T04,8.43,2.34,2.43
FL,KS,F09,T14,14.00,0.59,0.44
WY,ID,F02,T06,3.53,28.51,18.98
IL,IN,F06,T04,207.74,226.65,19.61
NJ,ME,F06,T05,9.14,14.15,2.31
WA,ID,F07,T06,0.08,1.32,0.56
OH,MN,F06,T14,0.05,0.06,0.02
KY,OH,F07,T05,415.03,962.81,47.86
NC,MD,F06,T04,11.11,10.54,1.94
MN,FL,F07,T00,2.77,1.16,1.09
KY,LA,F03,T14,0.68,0.03,0.01
KS,OK,F07,T00,12.63,42.64,6.34
ID,PA,F07,T04,20.31,11.72,12.22
IN,KY,F06,T05,96.96,200.01,15.03
MN,WI,F06,T05,75.05,134.55,17.69
MD,SC,F07,T05,17.00,36.12,8.75
OH,NJ,F06,T04,44.77,93.81,25.10
WI,VT,F04,T14,5.47,1.19,0.69
UT,AK,F07,T14,0.54,0.02,0.02
IL,GA,F07,T06,160.67,994.97,373.55
MI,FL,F07,T14,1.52,0.22,0.16
MO,MT,F04,T04,4.09,5.54,3.90
SC,AL,F02,T05,0.36,1.09,0.25
KY,NC,F08,T04,84.89,38.97,10.56
NE,OH,F04,T04,102.31,112.02,47.13
OH,NY,F06,T05,35.89,38.24,5.49
NC,TX,F04,T04,0.58,2.31,1.32
NE,SD,F07,T04,25.49,45.40,5.06
VA,MI,F08,T04,0.30,0.25,0.07
IN,KY,F03,T07,61.67,244.77,18.68
NJ,NC,F05,T04,45.04,86.08,21.34
VT,MD,F06,T14,0.14,0.02,0.00
NY,CO,F06,T04,33.89,32.72,28.10
TN,VA,F07,T05,55.16,273.01,39.32
MS,LA,F00,T00,80.01,292.08,64.67
MN,VT,F07,T04,2.92,3.68,2.61
TN,LA,F07,T14,13.71,0.58,0.12
NJ,NY,F05,T04,537.19,116.63,5.99
TN,NC,F03,T14,4.07,0.34,0.11
HI,GA,F07,T11,0.03,0.01,0.02
WA,CA,F03,T14,5.03,0.56,0.31
CA,PA,F02,T14,0.09,0.02,0.02
PA,MD,F09,T04,2.64,0.19,0.01
MO,ID,F09,T14,0.22,0.01,0.01
CA,VT,F03,T14,0.01,0.00,0.00
IA,TN,F07,T14,0.76,0.03,0.01
SC,MN,F06,T04,3.16,2.11,1.21
MO,IA,F09,T14,0.35,0.03,0.00
KS,OR,F00,T00,6.28,5.14,4.92
IL,NE,F04,T14,0.01,0.00,0.00
NY,MD,F09,T04,0.00,0.01,0.00
MS,MO,F06,T04,58.38,38.41,8.05
NH,IN,F08,T04,0.92,0.88,0.43
NY,FL,F04,T04,0.72,1.48,1.06
OK,AL,F07,T04,30.68,20.04,7.59
DC,VA,F03,T05,1.15,0.73,0.01
GA,AL,F06,T14,0.17,0.03,0.00
MD,TX,F07,T04,249.56,130.98,93.20
IA,MA,F03,T04,1.63,15.37,10.09
WI,GA,F07,T00,34.20,59.96,24.70
ID,OR,F07,T05,12.28,25.55,4.62
OK,MA,F07,T04,3.81,1.26,0.93
MT,NY,F06,T06,11.32,58.71,67.93
GA,AZ,F07,T14,0.19,0.03,0.03
AZ,VA,F00,T00,0.74,0.05,0.07
OH,IN,F03,T06,25.10,113.53,11.92
MO,AR,F02,T05,3.27,22.69,2.88
CA,AR,F07,T04,107.90,184.62,149.79
SD,SD,F08,T05,281.67,305.70,7.62
TX,SD,F07,T04,2.67,15.27,7.44
LA,NC,F06,T04,5.63,20.63,10.31
IN,IN,F03,T06,132.64,560.66,15.41
IN,DE,F04,T04,5.27,50.68,19.21
MO,IA,F04,T05,2.40,15.56,1.80
AZ,CA,F07,T05,74.40,35.37,6.74
NC,PA,F07,T05,27.40,137.27,30.62
MO,LA,F02,T08,707.63,2600.70,1134.58
MS,AR,F05,T04,279.50,177.09,46.00
GA,CT,F05,T04,10.21,8.00,3.78
CT,MA,F06,T05,170.04,184.13,12.40
OH,VA,F03,T11,2.95,0.22,0.04
TX,WA,F07,T14,0.40,0.09,0.10
UT,LA,F07,T04,285.31,15.52,14.67
WY,NM,F07,T14,0.30,0.04,0.02
DE,VA,F03,T04,0.37,0.70,0.12
WA,OH,F06,T04,25.09,6.51,7.90
IN,FL,F03,T00,30.84,164.42,71.44
NY,OH,F03,T04,104.84,19.90,5.71
SC,IL,F03,T14,0.22,0.00,0.00
DE,GA,F03,T04,20.30,30.45,11.78
OH,NM,F07,T04,2.23,0.93,0.72
IL,OK,F07,T04,70.94,212.59,64.14
NV,CO,F07,T14,0.08,0.03,0.01
NH,IN,F07,T04,73.34,53.43,25.84
PA,OH,F05,T05,878.26,431.23,23.82
MA,LA,F06,T04,0.58,0.24,0.19
MO,AR,F04,T06,6.40,62.82,17.69
FL,TX,F03,T14,0.88,0.09,0.06
UT,NY,F03,T14,0.31,0.02,0.02
CO,AL,F07,T04,10.81,6.19,4.64
MN,CO,F07,T04,219.37,145.21,65.57
CA,NJ,F06,T04,105.35,109.76,152.89
CT,ME,F05,T05,46.54,20.91,4.30
TX,OK,F06,T04,9.10,6.97,1.85
AL,MI,F09,T14,0.32,0.01,0.00
CT,LA,F09,T04,13.66,2.16,1.59
PA,PA,F04,T14,0.37,0.07,0.00
OH,IL,F03,T14,8.22,0.53,0.10
OR,KS,F08,T14,0.81,0.12,0.12
OK,KS,F05,T04,91.46,116.67,19.90
FL,WI,F06,T04,3.90,0.98,0.68
MN,MO,F02,T06,10.55,74.97,17.62
CO,VA,F06,T04,3.79,9.78,7.85
CT,CO,F06,T14,0.04,0.02,0.02
WI,IA,F02,T05,1.80,19.24,2.50
PA,WA,F07,T04,46.86,51.69,70.41
AZ,AZ,F03,T04,88.21,268.15,8.81
MT,MT,F07,T04,52.89,121.03,5.38
MI,MA,F05,T14,0.14,0.01,0.01
TX,KY,F08,T04,1.66,1.54,0.82
VA,SC,F05,T14,0.05,0.01,0.00
SD,NE,F07,T14,0.06,0.00,0.00
AZ,MN,F07,T14,0.21,0.03,0.02
CO,MT,F07,T14,0.04,0.00,0.00
CO,NY,F03,T04,9.94,11.09,8.50
KY,FL,F00,T00,58.69,442.71,468.93
MN,IA,F06,T04,43.93,101.71,14.40
NC,DC,F07,T14,0.06,0.02,0.00
NY,OH,F05,T05,59.81,17.85,3.17
TX,ID,F07,T04,0.25,0.17,0.16
CA,NY,F09,T04,5.77,0.14,0.20
NJ,IA,F07,T04,199.78,93.52,51.94
WI,AZ,F05,T04,87.64,51.58,50.30
NC,AL,F05,T04,86.71,139.91,40.99
ID,NH,F03,T04,0.42,0.97,1.22
HI,CA,F03,T14,3.33,0.35,0.44
NH,MO,F07,T04,0.82,0.21,0.13
NY,IL,F04,T04,4.50,10.40,2.95
NY,HI,F00,T00,0.01,0.02,0.04
CA,FL,F05,T11,15.50,0.97,1.11
NE,AR,F04,T14,0.01,0.00,0.00
MO,FL,F04,T04,27.11,3.01,1.86
WV,PA,F01,T05,3.57,4.86,0.66
ND,OR,F06,T06,5.28,15.70,12.47
MD,CA,F00,T00,0.49,0.09,0.12
HI,DE,F03,T14,0.01,0.00,0.00
NY,DE,F03,T05,2.93,12.49,2.27
MA,OR,F07,T04,10.96,3.94,6.21
ID,CO,F07,T14,5.89,0.45,0.21
OK,OK,F02,T05,41.66,315.07,8.50
KY,TN,F09,T05,161.45,7.20,0.31
NE,RI,F07,T04,7.70,13.06,9.56
PA,OH,F06,T04,342.51,283.19,60.24
FL,AL,F06,T04,15.21,7.63,1.83
OK,AR,F06,T14,0.00,0.00,0.00
IA,AR,F06,T06,18.30,88.43,35.42
NJ,NM,F07,T04,3.65,8.16,8.10
KY,FL,F02,T06,0.81,6.88,3.66
VT,NJ,F07,T14,2.85,0.36,0.05
PA,CT,F05,T04,40.97,17.97,2.20
KY,ID,F07,T04,0.06,0.05,0.05
PA,IN,F03,T14,0.01,0.00,0.00
TX,IN,F00,T00,0.07,0.00,0.00
NV,FL,F03,T04,5.89,22.58,32.37
TX,RI,F06,T04,9.57,4.79,4.36
SD,WI,F03,T14,0.42,0.04,0.01
ND,VA,F07,T04,5.63,15.97,11.87
WV,PA,F05,T04,24.37,21.31,2.36
MT,CA,F06,T06,28.52,102.64,105.00
NJ,TX,F07,T11,0.90,0.07,0.05
UT,CA,F00,T00,36.20,69.46,27.79
WA,MT,F03,T14,0.58,0.09,0.02
FL,OR,F03,T04,39.02,6.82,10.97
KY,AL,F07,T04,40.90,81.02,18.77
NC,MN,F07,T14,0.08,0.02,0.01
WI,MI,F07,T06,31.75,86.59,16.51
HI,NM,F03,T14,0.03,0.00,0.00
IN,VA,F00,T00,68.45,341.18,120.59
WI,IN,F07,T05,157.37,150.00,23.55
GA,NH,F07,T14,0.01,0.00,0.00
TN,TN,F03,T04,69.90,126.75,8.68
TX,KY,F06,T04,14.15,14.64,6.41
IA,OR,F07,T04,36.61,59.34,53.89
OR,WA,F08,T05,16.27,17.93,2.60
KS,ID,F07,T04,3.54,4.29,3.04
VA,PA,F04,T14,0.97,0.18,0.03
WI,VT,F00,T00,2.27,28.95,18.77
OH,MD,F07,T04,170.51,276.19,66.81
CA,AZ,F02,T04,8.12,50.02,13.21
OK,MO,F02,T05,0.94,8.55,0.51
NH,AR,F07,T04,0.13,0.03,0.02
CO,DE,F07,T14,0.69,0.03,0.03
TX,FL,F00,T00,3.86,10.35,6.87
GA,NY,F06,T04,143.72,108.32,49.04
SC,NC,F03,T04,10.83,12.10,0.81
TX,GA,F06,T04,166.10,326.58,136.66
MI,MD,F03,T04,55.10,28.14,8.48
NM,MI,F06,T04,12.99,14.16,10.60
MN,ME,F06,T04,1.42,4.61,3.43
IL,MS,F09,T14,1.02,0.04,0.01
NJ,NY,F08,T05,128.78,52.65,0.77
OK,KS,F04,T14,18.82,1.15,0.12
UT,CT,F07,T14,0.70,0.03,0.03
IL,NJ,F06,T06,14.19,51.80,23.72
TX,DE,F06,T14,0.05,0.01,0.01
NV,NV,F03,T04,17.12,19.68,2.74
KS,IL,F07,T06,46.38,102.49,31.48
GA,MO,F06,T04,30.42,35.56,12.51
UT,SD,F07,T04,16.78,47.60,15.68
NE,NE,F03,T05,809.71,3120.47,76.02
CA,NC,F06,T04,34.88,21.23,26.72
WI,MN,F07,T05,675.77,272.84,27.51
KY,WI,F03,T04,2.56,2.19,0.55
NY,TX,F07,T00,44.21,106.28,87.35
ND,CA,F06,T06,13.79,43.46,51.87
KY,GA,F05,T05,3.57,1.98,0.42
PA,MD,F06,T14,0.02,0.02,0.00
FL,DC,F03,T04,8.36,3.42,1.57
OR,UT,F03,T14,0.03,0.01,0.00
KS,NE,F08,T04,0.04,0.05,0.00
MD,PA,F05,T04,6.08,0.92,0.12
IL,KS,F04,T05,12.28,1.88,0.41
MS,GA,F05,T05,16.76,8.00,1.59
AR,FL,F07,T14,0.62,0.07,0.04
KY,MA,F07,T04,26.92,69.93,36.96
WI,WY,F05,T04,1.40,0.33,0.16
LA,CA,F05,T04,380.15,328.32,310.98
MD,KS,F07,T14,0.03,0.01,0.00
CA,NV,F03,T05,62.73,87.46,10.67
IN,NC,F08,T04,5.40,11.48,3.39
WI,NE,F08,T04,61.37,150.09,43.37
CA,CO,F02,T14,0.08,0.02,0.01
NE,NJ,F04,T14,0.14,0.01,0.01
GA,PA,F08,T04,9.03,20.34,7.13
WA,WA,F05,T04,1057.11,389.46,37.93
CA,VA,F05,T11,8.81,0.77,0.92
MA,WI,F07,T04,19.49,12.19,7.18
VA,NH,F09,T04,0.29,0.04,0.01
MO,WA,F09,T04,1.64,0.10,0.10
HI,NY,F03,T11,0.62,0.04,0.09
VT,MA,F07,T14,3.34,0.40,0.04
UT,SD,F08,T04,0.43,0.66,0.35
TX,MO,F06,T14,0.31,0.14,0.06
CA,SC,F08,T14,1.58,0.27,0.37
CO,OK,F02,T04,6.67,48.60,15.19
TX,IL,F03,T04,417.40,852.53,615.76
UT,VA,F03,T14,0.47,0.03,0.03
AZ,OH,F05,T04,3.78,3.11,2.88
ND,MN,F07,T06,124.50,379.99,61.59
VT,MN,F07,T04,260.27,16.84,11.72
DE,NH,F07,T04,5.20,7.48,1.74
TN,LA,F07,T06,21.01,115.57,23.92
TN,WI,F06,T04,11.07,10.88,3.11
KY,VA,F03,T14,0.42,0.13,0.05
GA,MD,F07,T04,28.38,36.10,12.32
IA,TN,F07,T06,55.60,165.42,68.15
MO,MO,F03,T05,557.15,1363.32,42.48
MD,CA,F07,T00,342.03,220.88,375.33
NH,AZ,F07,T04,5.87,1.12,1.54
NC,CA,F09,T04,673.35,21.68,27.53
IN,IL,F07,T04,939.74,2221.46,206.67
CT,MN,F03,T04,3.45,5.02,3.15
VA,CA,F07,T04,55.04,75.97,101.01
NC,DE,F05,T05,18.03,15.68,2.58
OR,OR,F04,T05,196.05,1470.40,36.97
NC,VA,F08,T05,30.63,58.33,3.44
WV,WV,F09,T04,4.26,0.33,0.02
WA,TX,F07,T06,54.17,137.33,161.45
NC,MN,F06,T04,30.32,47.15,28.54
MO,KY,F09,T14,0.06,0.00,0.00
ID,DE,F07,T14,1.09,0.02,0.03
MI,NJ,F03,T04,1.21,0.43,0.18
MN,VA,F06,T14,0.00,0.00,0.00
GA,NC,F06,T05,66.80,53.29,8.57
ND,NM,F04,T06,23.26,178.37,154.17
NV,OR,F04,T04,60.96,52.49,14.26
IL,ID,F05,T04,29.15,8.83,7.24
RI,ME,F04,T14,1.04,1.00,0.09
MA,ME,F07,T05,72.93,177.20,17.24
TN,MS,F04,T05,1.19,8.95,0.43
NY,MA,F04,T05,4.45,17.22,1.11
MA,NY,F07,T04,314.38,819.69,80.74
MD,VA,F05,T05,385.88,162.50,6.36
NY,WV,F07,T05,3.01,25.91,4.35
GA,PA,F05,T04,110.60,154.80,59.20
NY,CA,F09,T14,0.98,0.04,0.05
MD,VA,F03,T04,11.32,34.26,0.55
TX,MA,F09,T14,0.14,0.01,0.01
KY,OK,F07,T04,27.68,85.43,30.17
SC,TN,F09,T14,0.91,0.07,0.07
SD,MN,F07,T05,64.02,121.13,7.11
MO,IL,F02,T05,42.87,347.98,3.87
ND,WY,F04,T04,0.56,3.34,1.18
CA,MD,F05,T04,118.40,35.06,47.49
NM,GA,F07,T04,61.97,36.53,23.74
IL,NE,F09,T14,1.35,0.03,0.01
GA,GA,F02,T04,405.24,2797.64,105.96
PA,MD,F03,T04,126.05,115.67,7.06
ID,GA,F06,T06,41.51,238.60,257.41
IL,WI,F04,T14,0.02,0.01,0.00
MD,OH,F02,T05,0.93,7.41,1.53
CT,VT,F03,T14,2.16,0.06,0.01
CA,IL,F05,T14,0.76,0.11,0.11
MN,GA,F05,T04,205.23,117.28,68.54
GA,NC,F05,T05,222.80,111.49,15.31
IN,TN,F03,T14,0.03,0.01,0.00
WI,NC,F04,T14,15.62,5.55,2.13
MO,SC,F06,T06,91.34,425.35,229.77
MD,MA,F04,T04,56.03,72.85,16.60
NJ,AZ,F07,T14,4.36,0.39,0.45
CA,LA,F04,T14,0.14,0.01,0.01
SC,SC,F09,T05,179.06,5.62,0.14
IA,GA,F08,T14,0.00,0.00,0.00
NJ,VT,F07,T04,56.64,92.18,17.64
LA,FL,F06,T04,59.71,62.04,27.80
NH,CT,F07,T14,0.09,0.01,0.00
IA,CA,F05,T14,0.01,0.01,0.01
VA,WV,F07,T14,0.09,0.03,0.00
NY,MA,F08,T04,118.50,192.23,29.33
TX,TN,F05,T14,0.41,0.09,0.04
MA,MS,F04,T14,1.12,0.25,0.19
CO,SC,F07,T04,7.59,3.94,3.12
AL,AL,F02,T05,16.24,100.61,2.38
IA,PA,F08,T14,0.00,0.00,0.00
TN,WI,F04,T04,0.26,4.19,1.57
CA,MI,F06,T04,41.88,42.12,50.73
IL,KS,F06,T14,0.11,0.03,0.01
IA,PA,F05,T04,173.63,90.47,45.19
RI,MD,F05,T04,1.99,1.61,0.29
VA,RI,F05,T04,2.59,3.00,0.80
OH,KS,F06,T04,42.99,30.45,11.50
MN,NY,F05,T04,87.18,51.76,31.76
NH,TX,F05,T14,0.03,0.01,0.01
PA,PA,F03,T04,305.55,381.79,13.92
HI,LA,F03,T14,0.47,0.02,0.03
NC,NJ,F05,T04,149.13,111.37,31.39
MA,MD,F07,T14,0.18,0.03,0.01
MA,PA,F03,T04,3.37,1.52,0.32
SC,SC,F06,T04,317.85,310.85,3.38
KS,VT,F05,T14,1.18,0.14,0.09
MT,UT,F08,T04,0.33,0.43,0.11
CT,NC,F07,T14,0.09,0.03,0.01
VA,ME,F07,T14,0.27,0.03,0.01
OR,IL,F07,T14,0.14,0.00,0.00
CA,PA,F04,T14,0.13,0.01,0.01
NV,AZ,F09,T04,10.13,0.19,0.08
LA,LA,F02,T04,296.81,2404.99,101.23
ID,ID,F07,T14,15.50,1.86,0.20
IL,TN,F07,T04,305.60,494.52,93.52
AR,MS,F03,T05,76.58,115.03,9.37
KS,TX,F05,T14,7.15,0.77,0.27
WI,FL,F09,T14,0.10,0.00,0.00
CA,IL,F06,T00,60.63,47.19,55.89
MA,MI,F08,T04,0.21,0.36,0.14
MN,ND,F05,T05,62.84,28.64,4.46
MD,IN,F07,T04,440.68,232.35,72.74
IN,ID,F06,T04,0.66,0.09,0.08
PA,AZ,F08,T04,14.40,23.13,27.51
IN,OH,F06,T14,0.20,0.07,0.00
WI,NY,F07,T06,25.65,56.08,25.09
NY,MN,F03,T14,1.44,0.03,0.01
MN,FL,F05,T04,173.75,75.29,65.64
MN,AR,F02,T06,709.11,6404.89,1963.10
WI,WI,F07,T05,6839.96,7878.40,127.27
VT,OH,F06,T14,0.03,0.01,0.00
NM,IA,F04,T04,0.97,2.85,1.44
TX,NJ,F07,T04,41.73,91.32,70.36
CO,AZ,F04,T14,0.78,0.22,0.10
MO,IN,F09,T04,2.50,0.20,0.03
AL,AR,F07,T04,125.05,397.00,124.23
MI,IN,F04,T04,16.52,96.40,12.05
IA,MN,F07,T05,182.19,523.12,58.93
MT,CO,F07,T06,11.47,30.50,10.19
ND,IN,F04,T04,71.09,187.32,82.30
GA,MS,F03,T05,65.00,73.65,13.21
PA,MD,F05,T05,341.73,197.05,13.46
OH,ID,F03,T14,1.40,0.22,0.21
WI,KY,F03,T04,23.15,135.69,25.44
NY,OH,F06,T05,7.97,28.12,4.05
MT,TX,F00,T00,0.36,0.19,0.23
KS,NC,F07,T14,0.07,0.01,0.00
NY,MI,F06,T05,3.57,14.12,2.51
HI,NC,F07,T11,0.05,0.01,0.02
KS,OH,F06,T04,36.51,68.54,29.38
OH,PA,F06,T14,0.00,0.00,0.00
CT,NY,F06,T05,139.25,159.21,4.26
UT,AZ,F06,T04,43.45,28.80,10.62
CA,MO,F04,T04,2.43,20.52,20.19
MA,IL,F04,T04,4.20,3.76,1.91
VT,ME,F04,T04,12.21,43.16,5.21
TX,AR,F07,T05,50.28,153.61,29.22
DE,WI,F07,T04,12.19,13.04,5.41
MT,MT,F07,T05,334.73,854.51,40.41
MN,IL,F07,T00,116.91,211.03,50.99
HI,RI,F08,T14,0.05,0.01,0.02
DE,MD,F04,T05,292.38,1649.86,27.48
KS,NE,F06,T04,15.24,19.62,2.10
NM,AZ,F07,T05,7.93,9.54,1.72
AR,TX,F07,T05,20.68,64.72,10.53
TN,ID,F07,T14,8.00,0.28,0.26
GA,CT,F06,T04,13.32,6.80,3.19
SD,NE,F04,T14,0.29,0.05,0.01
FL,MD,F09,T14,32.04,0.95,0.48
NE,AZ,F09,T04,0.81,0.03,0.02
CA,NC,F08,T14,3.38,0.46,0.61
IA,PA,F07,T00,6.41,42.63,26.00
NY,CA,F00,T00,8.98,3.12,4.92
ND,MS,F07,T04,2.31,6.66,4.69
CO,PA,F03,T14,1.91,0.02,0.02
CO,WY,F04,T04,11.50,253.81,15.98
OK,AR,F01,T05,0.48,0.13,0.02
CA,MI,F04,T14,0.22,0.06,0.07
HI,CO,F07,T11,0.55,0.04,0.07
NC,IN,F01,T14,16.90,6.04,1.89
ND,IL,F07,T06,242.27,666.91,265.83
AL,NJ,F07,T04,23.24,11.22,5.24
OR,ME,F08,T14,0.08,0.02,0.03
MT,AZ,F04,T14,0.01,0.00,0.00
OH,TX,F06,T14,0.02,0.01,0.01
UT,OR,F07,T04,240.31,138.11,53.38
GA,TN,F09,T14,0.47,0.01,0.00
NC,GA,F09,T04,596.06,16.94,2.92
NE,IA,F02,T06,10.70,93.54,15.62
WA,NV,F07,T14,0.30,0.04,0.02
IN,NY,F07,T06,49.49,98.99,47.71
OR,OK,F05,T04,6.17,2.50,2.40
OR,AR,F03,T04,1.61,3.81,4.40
NC,LA,F09,T14,0.47,0.01,0.00
MO,NJ,F07,T14,7.56,0.30,0.15
GA,FL,F05,T05,140.84,196.34,18.77
IN,AL,F04,T06,67.62,232.75,75.86
IN,AZ,F07,T04,7.15,4.76,4.26
CO,GA,F00,T00,0.00,0.00,0.00
CO,GA,F03,T04,17.44,51.17,35.87
SC,MD,F06,T04,20.44,26.00,6.60
MN,SC,F08,T04,0.17,0.08,0.05
IL,KS,F03,T14,0.11,0.01,0.00
SD,MI,F04,T04,5.57,25.21,12.29
AL,VA,F09,T04,14.69,0.44,0.18
ID,AR,F07,T14,0.10,0.00,0.00
KS,MT,F07,T04,0.39,0.94,0.46
TX,KS,F08,T04,5.99,6.78,1.92
PA,IL,F06,T06,87.31,85.35,37.82
MO,AR,F02,T04,19.32,151.51,22.23
KS,IL,F06,T05,3.07,2.69,0.56
VA,SC,F05,T05,41.78,27.44,5.72
MO,KS,F05,T05,289.51,129.87,7.88
NY,NY,F01,T05,35.88,14.89,0.07
GA,ID,F03,T04,1.14,2.11,2.50
OR,WA,F07,T04,489.03,950.83,103.85
OR,IN,F07,T14,0.20,0.02,0.03
NY,FL,F09,T14,0.82,0.04,0.02
KS,AR,F07,T05,1.08,7.03,1.02
MN,WI,F04,T05,262.51,1454.96,164.96
NC,VT,F08,T04,15.15,27.22,10.26
WA,MO,F03,T04,15.44,16.55,15.86
FL,WI,F07,T14,0.13,0.06,0.05
MI,IN,F00,T00,63.83,154.71,29.39
MO,AL,F09,T04,3.07,0.13,0.04
KY,MT,F04,T04,0.48,0.17,0.15
SD,OH,F05,T04,74.05,34.88,15.89
AR,PA,F07,T06,195.78,243.89,161.21
MI,NJ,F07,T14,0.58,0.08,0.03
CA,MS,F03,T04,116.77,100.52,106.19
NC,SC,F06,T05,77.51,203.28,15.02
CA,IA,F09,T04,0.23,0.00,0.00
KS,ME,F01,T04,0.13,0.00,0.00
SC,KY,F04,T04,2.92,1.28,0.31
WA,RI,F03,T14,0.28,0.03,0.05
IN,IL,F03,T05,43.84,148.20,7.94
OH,VA,F02,T05,0.95,7.25,1.64
MD,MI,F07,T14,0.07,0.04,0.01
VA,OH,F09,T14,0.07,0.01,0.00
IA,IL,F07,T05,517.37,921.05,117.94
OR,NC,F03,T14,0.02,0.01,0.02
GA,SC,F07,T05,57.42,104.70,9.89
UT,IL,F04,T04,73.89,53.45,36.53
HI,HI,F06,T05,243.06,186.93,1.02
ID,KS,F07,T06,95.03,225.02,138.86
KY,TN,F09,T14,0.03,0.00,0.00
OH,SC,F03,T06,118.49,460.40,147.79
TN,OK,F06,T04,12.02,9.35,3.85
NV,UT,F09,T04,2.30,0.07,0.02
MN,OH,F06,T14,0.01,0.00,0.00
NJ,CO,F06,T04,6.23,4.04,3.68
