Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,TonMiles
IL,TN,F06,T03,157.00,256.00,58.00
MO,WA,F05,T00,48.00,48.00,48.00
NY,AL,F03,T03,130.00,70.00,39.00
MD,PA,F08,T03,52.00,56.00,5.00
PA,AL,F07,T04,79.00,254.00,105.00
WI,AZ,F05,T03,73.00,46.00,46.00
GA,MA,F07,T04,33.00,80.00,42.00
GA,MO,F07,T00,74.00,102.00,38.00
OH,TN,F08,T04,76.00,202.00,36.00
NC,IN,F05,T04,74.00,90.00,31.00
OH,TN,F06,T04,98.00,102.00,21.00
PA,OH,F07,T00,621.00,1300.00,206.00
MA,MN,F07,T04,50.00,50.00,35.00
TN,NC,F07,T04,213.00,452.00,77.00
MA,NV,F07,T03,17.00,24.00,33.00
OR,OR,F08,T03,1205.00,1918.00,33.00
IA,OR,F05,T00,52.00,36.00,32.00
UT,CA,F06,T04,216.00,492.00,181.00
UT,UT,F08,T00,290.00,402.00,5.00
GA,FL,F04,T04,381.00,2940.00,257.00
MD,VA,F09,T00,64.00,2.00,0.00
AL,DC,F05,T03,4.00,0.00,0.00
SD,IA,F03,T00,233.00,1838.00,112.00
MI,NC,F07,T00,90.00,198.00,84.00
LA,MS,F04,T05,38.00,70.00,6.00
NY,IL,F05,T00,65.00,16.00,5.00
MO,VA,F01,T00,4.00,0.00,0.00
WV,WV,F08,T05,295.00,552.00,9.00
WI,WI,F07,T03,10060.00,14580.00,501.00
MA,VT,F05,T00,82.00,24.00,2.00
NC,OK,F07,T03,30.00,54.00,31.00
TX,AR,F05,T03,398.00,322.00,63.00
AR,OR,F05,T00,16.00,16.00,18.00
AR,NE,F06,T04,7.00,8.00,3.00
MI,AZ,F06,T00,48.00,52.00,54.00
VA,DE,F05,T05,82.00,122.00,10.00
PA,IL,F06,T00,421.00,532.00,191.00
OK,AR,F02,T00,1.00,8.00,0.00
OR,SC,F05,T00,1.00,0.00,0.00
WI,MI,F07,T05,158.00,160.00,33.00
NV,NE,F04,T00,0.00,10.00,6.00
MO,OH,F07,T04,82.00,122.00,34.00
TN,SC,F07,T00,176.00,506.00,85.00
IL,IL,F08,T00,6959.00,8844.00,178.00
FL,NY,F05,T00,141.00,40.00,23.00
OK,LA,F05,T00,82.00,72.00,24.00
WI,LA,F07,T03,115.00,82.00,44.00
ME,CT,F07,T03,54.00,600.00,76.00
KS,TN,F04,T04,49.00,52.00,17.00
TN,NC,F03,T04,58.00,116.00,35.00
IL,MA,F04,T00,2.00,20.00,11.00
NY,MA,F08,T04,105.00,184.00,29.00
KY,GA,F09,T03,7.00,0.00,0.00
NC,NH,F05,T04,8.00,8.00,3.00
TX,NC,F05,T04,176.00,116.00,73.00
OK,AR,F06,T00,48.00,178.00,22.00
NH,MS,F05,T03,0.00,0.00,0.00
OH,NY,F07,T04,509.00,766.00,167.00
GA,FL,F07,T06,27.00,88.00,16.00
IN,NJ,F04,T03,110.00,102.00,39.00
NE,IL,F07,T03,200.00,262.00,60.00
GA,AR,F05,T04,58.00,82.00,32.00
IL,TN,F04,T00,72.00,572.00,148.00
IL,KY,F01,T00,1.00,2.00,0.00
GA,MA,F05,T03,88.00,54.00,30.00
AR,GA,F04,T00,5.00,114.00,38.00
TN,NY,F08,T00,47.00,10.00,5.00
SD,KS,F03,T04,2.00,10.00,3.00
TX,ND,F06,T00,3.00,2.00,1.00
UT,WA,F06,T00,36.00,34.00,13.00
MS,TX,F05,T03,403.00,368.00,90.00
IA,NE,F05,T04,671.00,458.00,40.00
NY,MS,F08,T03,17.00,46.00,28.00
SD,TN,F07,T03,3.00,4.00,3.00
SD,IA,F03,T03,232.00,1828.00,109.00
MA,IN,F07,T00,64.00,68.00,31.00
MS,IL,F05,T04,190.00,128.00,51.00
OH,WI,F06,T04,59.00,84.00,19.00
TN,OH,F06,T03,209.00,268.00,74.00
TX,TX,F06,T03,4328.00,8678.00,539.00
GA,MO,F05,T03,37.00,34.00,13.00
KY,IN,F07,T05,199.00,360.00,19.00
UT,MO,F06,T00,8.00,6.00,3.00
MT,CO,F05,T03,6.00,2.00,1.00
OR,PA,F05,T00,1.00,0.00,0.00
KY,GA,F04,T00,44.00,24.00,10.00
IL,CO,F08,T03,0.00,0.00,0.00
TN,OH,F05,T03,55.00,56.00,11.00
UT,AR,F06,T00,12.00,8.00,6.00
OH,CA,F06,T03,178.00,162.00,188.00
VA,MI,F04,T00,6.00,12.00,5.00
NC,IN,F05,T00,98.00,106.00,35.00
IL,NH,F05,T04,8.00,2.00,1.00
SC,WI,F06,T04,5.00,10.00,5.00
GA,TN,F05,T00,267.00,156.00,22.00
MI,MI,F09,T03,780.00,94.00,2.00
ND,IL,F07,T06,142.00,508.00,191.00
WI,IA,F08,T03,64.00,154.00,24.00
IA,TX,F08,T00,125.00,404.00,185.00
MI,KY,F03,T03,14.00,20.00,4.00
CA,AR,F07,T00,189.00,248.00,207.00
VA,NE,F05,T04,6.00,10.00,8.00
NC,PA,F03,T04,14.00,76.00,18.00
NY,MA,F05,T05,190.00,98.00,11.00
NJ,NC,F04,T03,40.00,24.00,7.00
TN,KY,F07,T00,508.00,1486.00,131.00
NE,IA,F05,T03,874.00,662.00,62.00
IN,IN,F08,T05,1479.00,1688.00,29.00
IL,IN,F07,T03,1462.00,2262.00,198.00
IL,WI,F07,T04,926.00,1492.00,135.00
UT,AZ,F07,T00,245.00,206.00,78.00
WI,AL,F07,T03,94.00,54.00,25.00
FL,NJ,F06,T04,16.00,4.00,2.00
IL,MD,F05,T04,45.00,12.00,5.00
WI,IL,F02,T06,171.00,2500.00,120.00
OH,OH,F09,T14,3.00,0.00,0.00
MI,OH,F05,T05,313.00,192.00,18.00
NJ,WV,F07,T03,3.00,0.00,0.00
IL,MA,F05,T03,122.00,78.00,40.00
CO,CA,F08,T00,387.00,926.00,587.00
TN,AR,F05,T00,264.00,326.00,78.00
OK,AZ,F05,T03,44.00,38.00,18.00
IL,TN,F05,T00,183.00,114.00,26.00
IL,MO,F06,T05,50.00,98.00,11.00
IN,IN,F05,T04,666.00,386.00,19.00
KY,NH,F08,T03,2.00,4.00,2.00
GA,TX,F07,T00,219.00,354.00,158.00
LA,OH,F07,T04,23.00,48.00,23.00
VA,VA,F06,T00,672.00,1190.00,56.00
MN,IA,F04,T00,284.00,1868.00,165.00
GA,GA,F05,T05,2394.00,1682.00,51.00
WI,NY,F03,T00,8.00,42.00,20.00
PA,PA,F08,T03,3241.00,5492.00,113.00
RI,CA,F05,T04,48.00,14.00,21.00
VA,FL,F07,T04,213.00,398.00,182.00
OR,MT,F08,T03,4.00,8.00,2.00
CA,TX,F03,T03,745.00,852.00,681.00
WI,GA,F04,T03,25.00,88.00,41.00
MO,NV,F04,T00,11.00,16.00,15.00
NC,MI,F09,T03,174.00,6.00,2.00
MD,MD,F09,T05,220.00,16.00,0.00
CA,MD,F03,T00,129.00,212.00,297.00
NY,MA,F07,T05,301.00,698.00,77.00
CO,KY,F05,T00,56.00,18.00,11.00
PA,ID,F05,T03,1.00,0.00,0.00
MN,VA,F08,T00,48.00,180.00,140.00
MI,MI,F07,T05,4871.00,10606.00,305.00
FL,OK,F06,T03,1.00,0.00,1.00
IL,AR,F06,T00,124.00,144.00,43.00
TX,TX,F03,T03,4019.00,8980.00,479.00
TX,TN,F07,T03,166.00,208.00,72.00
ID,IN,F03,T00,33.00,98.00,86.00
NE,WV,F09,T14,1.00,0.00,0.00
CA,PA,F08,T00,111.00,106.00,156.00
TX,CA,F05,T03,1190.00,668.00,439.00
WI,SD,F05,T04,32.00,22.00,6.00
WI,SD,F08,T03,18.00,64.00,23.00
NV,UT,F04,T03,1.00,22.00,5.00
OR,TN,F08,T03,0.00,0.00,0.00
NV,CA,F06,T00,70.00,60.00,9.00
OK,KY,F06,T00,19.00,44.00,15.00
TN,LA,F06,T04,79.00,72.00,19.00
OR,KY,F07,T03,31.00,44.00,51.00
CT,OR,F06,T00,0.00,0.00,0.00
GA,OK,F05,T04,18.00,12.00,6.00
PA,DE,F06,T03,41.00,38.00,2.00
MD,IL,F04,T00,7.00,8.00,3.00
ND,MN,F05,T03,28.00,16.00,1.00
FL,AL,F03,T00,49.00,84.00,24.00
WA,NC,F03,T00,36.00,74.00,101.00
IN,LA,F05,T00,11.00,8.00,3.00
FL,NJ,F01,T14,0.00,0.00,0.00
NJ,NJ,F09,T05,1071.00,78.00,1.00
MN,CO,F05,T03,20.00,14.00,6.00
MN,NJ,F05,T03,114.00,88.00,57.00
KS,CA,F06,T03,88.00,110.00,87.00
MO,MN,F07,T04,136.00,320.00,70.00
NJ,IL,F04,T00,39.00,20.00,9.00
UT,NV,F07,T05,83.00,158.00,25.00
MN,CO,F03,T04,17.00,62.00,31.00
CO,OR,F04,T04,186.00,306.00,181.00
OR,CA,F08,T03,53.00,76.00,28.00
OH,WA,F06,T04,29.00,26.00,32.00
OH,TN,F05,T03,50.00,56.00,9.00
OH,SC,F06,T00,66.00,66.00,18.00
WI,MN,F07,T00,1234.00,1452.00,150.00
MN,NY,F07,T00,162.00,318.00,186.00
MI,VA,F05,T04,66.00,18.00,6.00
NC,NE,F03,T03,2.00,0.00,0.00
KY,IA,F09,T00,34.00,2.00,1.00
IN,GA,F04,T00,490.00,2938.00,1011.00
UT,IN,F06,T03,17.00,14.00,12.00
KY,NM,F07,T00,25.00,20.00,14.00
MO,FL,F01,T00,8.00,0.00,0.00
OH,NC,F04,T00,240.00,1206.00,455.00
MN,MD,F05,T03,63.00,40.00,23.00
MA,MN,F05,T14,1.00,0.00,0.00
FL,KS,F06,T03,2.00,0.00,1.00
SD,TN,F07,T00,3.00,4.00,3.00
TX,FL,F05,T04,360.00,162.00,111.00
NV,CO,F07,T00,12.00,18.00,7.00
ID,NE,F03,T00,6.00,24.00,10.00
KY,NJ,F07,T04,56.00,50.00,19.00
PA,FL,F09,T04,114.00,6.00,3.00
CA,UT,F08,T00,13.00,26.00,8.00
MD,IN,F05,T04,5.00,6.00,2.00
IN,OH,F06,T04,390.00,506.00,45.00
CO,MD,F07,T00,15.00,10.00,8.00
OR,WA,F05,T04,57.00,36.00,3.00
GA,MN,F07,T00,20.00,26.00,15.00
UT,MO,F06,T03,8.00,6.00,3.00
OH,AL,F06,T04,43.00,50.00,15.00
GA,VA,F07,T03,211.00,268.00,67.00
KY,OK,F08,T00,21.00,10.00,4.00
TX,IL,F05,T00,361.00,182.00,90.00
IL,MI,F07,T04,598.00,1038.00,169.00
KY,MS,F08,T03,21.00,20.00,5.00
DE,WA,F07,T00,10.00,6.00,9.00
KY,WA,F05,T03,2.00,2.00,3.00
NY,NY,F03,T03,4589.00,8262.00,180.00
OH,OK,F05,T03,1.00,0.00,0.00
WI,WI,F09,T03,587.00,26.00,1.00
ID,AZ,F03,T03,16.00,44.00,25.00
TX,NY,F06,T04,23.00,22.00,20.00
MA,CA,F07,T04,165.00,148.00,223.00
ME,RI,F07,T00,29.00,252.00,28.00
OH,TN,F05,T04,38.00,50.00,8.00
NC,OH,F04,T03,1.00,0.00,0.00
SC,AL,F06,T00,31.00,50.00,9.00
TN,AR,F05,T03,264.00,326.00,78.00
NJ,IL,F07,T03,668.00,378.00,155.00
ND,GA,F04,T00,3.00,14.00,10.00
WI,NE,F05,T03,32.00,26.00,8.00
LA,NC,F06,T03,2.00,8.00,5.00
MI,OH,F04,T00,39.00,276.00,35.00
MO,CA,F07,T04,94.00,138.00,127.00
IN,MO,F06,T00,88.00,114.00,18.00
AR,MO,F04,T03,45.00,428.00,45.00
MO,MA,F07,T04,52.00,62.00,37.00
MS,IA,F05,T00,3.00,2.00,1.00
OH,NJ,F04,T04,48.00,34.00,9.00
AL,GA,F02,T03,3.00,42.00,5.00
TN,NE,F05,T03,13.00,14.00,7.00
NC,CA,F07,T03,43.00,66.00,86.00
DE,MN,F05,T03,4.00,24.00,15.00
KS,NH,F01,T03,4.00,0.00,0.00
CA,NV,F07,T04,545.00,1552.00,328.00
TX,MI,F08,T03,29.00,96.00,58.00
LA,GA,F06,T00,0.00,0.00,0.00
TN,IN,F05,T00,31.00,52.00,9.00
AZ,MT,F03,T00,3.00,10.00,8.00
MS,VT,F05,T04,8.00,8.00,6.00
TN,TN,F07,T04,1217.00,3332.00,122.00
AK,AK,F06,T05,54.00,38.00,1.00
TN,CA,F07,T00,190.00,270.00,287.00
FL,NJ,F06,T03,16.00,4.00,2.00
MT,OR,F05,T04,6.00,4.00,1.00
TX,AL,F05,T04,92.00,78.00,30.00
AL,GA,F06,T00,364.00,1030.00,112.00
WI,SD,F07,T03,38.00,24.00,7.00
WI,NY,F05,T03,181.00,112.00,50.00
FL,GA,F03,T00,219.00,474.00,114.00
WV,OK,F05,T03,4.00,4.00,2.00
AZ,AZ,F08,T05,1776.00,1904.00,28.00
NC,NE,F05,T00,8.00,4.00,3.00
TN,MN,F05,T03,24.00,16.00,7.00
UT,UT,F04,T05,47.00,336.00,10.00
NC,NC,F06,T03,862.00,1074.00,50.00
VA,SC,F05,T05,24.00,16.00,3.00
VA,IN,F05,T04,18.00,22.00,7.00
OH,MI,F08,T04,492.00,1250.00,188.00
OH,GA,F07,T03,261.00,300.00,98.00
NV,WY,F06,T00,2.00,2.00,1.00
PA,NY,F05,T04,285.00,140.00,13.00
FL,MN,F05,T03,24.00,6.00,6.00
TX,MI,F05,T00,98.00,54.00,35.00
CO,CA,F06,T03,46.00,56.00,34.00
AZ,AZ,F04,T00,1218.00,2206.00,76.00
NC,MA,F03,T04,7.00,40.00,16.00
AZ,MN,F07,T03,22.00,14.00,13.00
NC,CO,F03,T00,1.00,0.00,0.00
TX,TN,F08,T04,44.00,138.00,42.00
IN,OR,F07,T00,7.00,4.00,5.00
MN,CO,F05,T00,20.00,14.00,6.00
MO,IL,F08,T03,594.00,1102.00,99.00
NH,CT,F03,T00,7.00,4.00,0.00
SC,SC,F07,T05,1134.00,2570.00,71.00
KY,KY,F05,T00,308.00,268.00,10.00
WA,TN,F06,T04,7.00,6.00,8.00
OH,PA,F08,T04,93.00,264.00,42.00
AL,MS,F09,T00,50.00,16.00,2.00
MD,MO,F06,T00,36.00,26.00,11.00
ID,NV,F07,T00,30.00,58.00,14.00
IA,GA,F06,T04,66.00,80.00,37.00
MT,MT,F04,T00,16.00,438.00,13.00
WI,CA,F07,T00,699.00,672.00,713.00
WI,IL,F03,T00,183.00,928.00,69.00
CA,VA,F07,T00,336.00,546.00,836.00
TN,GA,F08,T00,824.00,260.00,78.00
FL,ND,F06,T03,0.00,0.00,0.00
IA,MO,F07,T04,158.00,494.00,74.00
KS,OK,F05,T03,375.00,182.00,29.00
FL,OK,F01,T04,503.00,366.00,249.00
GA,NJ,F06,T03,30.00,20.00,9.00
FL,NC,F03,T03,172.00,230.00,83.00
IA,NE,F05,T03,838.00,568.00,47.00
NJ,MO,F06,T04,22.00,12.00,7.00
ID,AZ,F02,T06,25.00,206.00,150.00
VA,VA,F06,T03,633.00,1036.00,55.00
CO,FL,F07,T04,13.00,6.00,5.00
IL,RI,F03,T00,5.00,4.00,2.00
CA,TX,F08,T03,758.00,846.00,719.00
KY,IL,F08,T04,58.00,48.00,9.00
MN,IA,F05,T00,792.00,584.00,62.00
CA,AZ,F05,T05,227.00,132.00,23.00
FL,SC,F08,T00,56.00,286.00,42.00
NY,NH,F08,T00,2.00,8.00,2.00
IN,IA,F02,T03,16.00,150.00,35.00
TX,LA,F05,T03,500.00,284.00,54.00
OK,KY,F05,T00,47.00,30.00,12.00
CO,AL,F03,T04,7.00,42.00,32.00
DE,CT,F05,T03,28.00,24.00,4.00
MA,IL,F07,T04,136.00,84.00,44.00
OK,MI,F05,T00,12.00,10.00,6.00
MI,FL,F07,T04,92.00,124.00,81.00
NC,MO,F04,T00,13.00,82.00,42.00
MN,NC,F07,T00,29.00,72.00,46.00
NC,MI,F05,T03,88.00,86.00,30.00
CO,SD,F04,T05,1.00,0.00,0.00
HI,HI,F09,T05,82.00,2.00,0.00
WI,AZ,F05,T00,73.00,46.00,46.00
PA,RI,F07,T00,78.00,118.00,23.00
WV,TN,F09,T00,5.00,0.00,0.00
MA,TX,F05,T00,125.00,42.00,39.00
DE,VT,F04,T04,1.00,2.00,0.00
KY,GA,F05,T03,193.00,216.00,43.00
MN,PA,F08,T00,48.00,24.00,18.00
ID,IA,F03,T03,15.00,34.00,22.00
TX,WI,F05,T03,110.00,78.00,46.00
GA,SC,F04,T03,308.00,924.00,70.00
TN,TX,F07,T00,375.00,678.00,270.00
OR,OR,F05,T00,774.00,416.00,13.00
FL,NC,F05,T00,236.00,156.00,50.00
TN,AL,F07,T05,258.00,644.00,54.00
RI,OH,F05,T04,8.00,2.00,1.00
NH,MA,F07,T05,118.00,374.00,10.00
KY,CO,F08,T03,66.00,34.00,19.00
LA,MN,F05,T00,34.00,32.00,20.00
OR,CA,F07,T00,936.00,1226.00,505.00
NJ,WI,F04,T03,10.00,4.00,2.00
LA,FL,F07,T04,112.00,142.00,52.00
NE,AR,F04,T04,22.00,46.00,15.00
WA,CO,F08,T03,0.00,2.00,1.00
VA,MO,F07,T04,25.00,50.00,23.00
ID,WA,F05,T00,9.00,6.00,2.00
NY,CA,F03,T04,113.00,92.00,129.00
IL,KY,F06,T04,108.00,260.00,38.00
VA,NC,F03,T00,409.00,1620.00,150.00
MO,IN,F04,T03,18.00,56.00,11.00
MO,FL,F07,T03,101.00,68.00,43.00
IA,KY,F07,T00,36.00,50.00,17.00
TN,AZ,F05,T04,68.00,32.00,27.00
TN,SC,F06,T00,172.00,298.00,48.00
AL,SC,F05,T03,43.00,24.00,6.00
TX,KY,F05,T00,117.00,88.00,39.00
FL,PA,F05,T03,201.00,62.00,34.00
NY,VA,F08,T04,71.00,130.00,32.00
AR,MO,F02,T00,15.00,108.00,6.00
TX,AZ,F05,T00,314.00,192.00,86.00
OH,CO,F08,T03,1.00,2.00,1.00
WI,TX,F05,T00,146.00,92.00,59.00
MS,MA,F06,T00,21.00,34.00,25.00
NE,IA,F05,T04,699.00,522.00,52.00
RI,FL,F05,T03,28.00,8.00,6.00
IL,PA,F09,T00,1.00,0.00,0.00
GA,MA,F07,T03,37.00,82.00,43.00
MS,VT,F05,T00,8.00,8.00,6.00
TN,VA,F07,T03,261.00,264.00,55.00
NY,PA,F05,T05,228.00,182.00,22.00
CA,MI,F05,T04,87.00,42.00,48.00
SC,NY,F06,T03,40.00,86.00,34.00
MT,CA,F01,T00,115.00,250.00,184.00
CO,WI,F08,T03,42.00,104.00,55.00
AR,TX,F05,T04,616.00,470.00,132.00
IA,IN,F02,T03,25.00,302.00,69.00
OH,OH,F09,T00,558.00,18.00,0.00
AR,AL,F04,T03,12.00,114.00,28.00
MD,PA,F05,T04,32.00,14.00,1.00
KY,KS,F06,T00,35.00,36.00,14.00
CA,NM,F08,T00,50.00,64.00,31.00
MA,MD,F05,T04,189.00,50.00,11.00
MD,MD,F07,T06,2.00,4.00,0.00
TN,GA,F05,T03,341.00,356.00,47.00
NC,PA,F05,T00,509.00,540.00,124.00
NH,MI,F08,T00,5.00,14.00,6.00
TX,AR,F05,T04,299.00,186.00,42.00
TN,AL,F07,T04,151.00,332.00,54.00
MN,AR,F05,T03,49.00,18.00,9.00
TX,SC,F05,T00,152.00,54.00,32.00
CA,IN,F06,T04,32.00,26.00,28.00
TN,NC,F09,T00,231.00,10.00,2.00
ID,WA,F02,T03,2.00,30.00,5.00
CT,NY,F05,T05,37.00,26.00,1.00
WI,NE,F07,T03,120.00,94.00,28.00
IN,IA,F04,T00,84.00,116.00,28.00
MO,CO,F06,T03,23.00,38.00,14.00
IL,SD,F07,T00,9.00,6.00,2.00
MA,NY,F03,T00,96.00,122.00,13.00
PA,TX,F07,T03,433.00,412.00,346.00
VA,CA,F05,T00,97.00,32.00,45.00
CA,IA,F07,T06,88.00,288.00,342.00
AL,KY,F09,T03,5.00,0.00,0.00
NC,LA,F05,T04,32.00,22.00,9.00
VA,VA,F04,T04,226.00,2012.00,61.00
OK,WA,F06,T00,5.00,8.00,7.00
NH,GA,F05,T04,0.00,0.00,0.00
NE,AZ,F02,T00,75.00,1206.00,863.00
GA,GA,F08,T00,3009.00,3806.00,97.00
MD,MI,F07,T00,77.00,92.00,27.00
NC,NC,F05,T03,3105.00,2994.00,134.00
WI,WI,F08,T03,2284.00,3580.00,102.00
MI,MA,F05,T03,25.00,10.00,4.00
VA,NC,F05,T00,259.00,246.00,29.00
GA,FL,F08,T03,291.00,464.00,107.00
KS,NJ,F06,T03,6.00,6.00,4.00
HI,HI,F07,T00,1162.00,1386.00,13.00
FL,FL,F08,T05,7670.00,14796.00,841.00
NY,MO,F06,T00,12.00,18.00,9.00
FL,KY,F05,T03,52.00,18.00,8.00
OH,VA,F04,T00,97.00,258.00,71.00
UT,MT,F03,T00,37.00,70.00,19.00
SD,GA,F07,T03,9.00,4.00,2.00
IL,GA,F05,T04,229.00,80.00,32.00
MS,GA,F06,T00,82.00,112.00,31.00
NH,CT,F03,T03,7.00,4.00,0.00
KY,IL,F07,T00,229.00,284.00,44.00
UT,UT,F08,T05,272.00,396.00,5.00
MO,IA,F05,T03,213.00,122.00,22.00
IA,NE,F02,T00,100.00,1492.00,99.00
AL,CA,F05,T03,75.00,90.00,98.00
MA,RI,F03,T00,52.00,62.00,2.00
CO,WY,F05,T00,103.00,22.00,3.00
IA,MI,F07,T03,87.00,212.00,53.00
IA,OH,F04,T03,139.00,278.00,72.00
FL,ND,F07,T04,4.00,8.00,8.00
NY,IA,F07,T04,88.00,210.00,98.00
NC,NE,F03,T04,2.00,0.00,0.00
MO,LA,F02,T08,1341.00,19148.00,8911.00
MO,KY,F08,T04,34.00,108.00,17.00
OH,OH,F06,T05,1934.00,3108.00,123.00
MN,NY,F02,T00,56.00,410.00,273.00
NH,MA,F05,T05,166.00,82.00,3.00
PA,GA,F07,T00,822.00,976.00,374.00
UT,OR,F07,T04,83.00,56.00,23.00
NE,IL,F08,T06,55.00,144.00,52.00
IL,FL,F05,T04,436.00,186.00,120.00
MI,GA,F06,T00,239.00,302.00,122.00
CO,TX,F08,T03,415.00,954.00,453.00
NC,OH,F07,T03,131.00,198.00,57.00
UT,ID,F04,T00,24.00,372.00,30.00
KS,ID,F07,T03,2.00,4.00,2.00
MD,OH,F07,T04,145.00,122.00,27.00
TN,TX,F06,T03,151.00,196.00,68.00
IN,GA,F03,T00,172.00,1134.00,409.00
KS,MO,F04,T03,86.00,254.00,27.00
SC,NC,F07,T05,173.00,426.00,36.00
GA,SC,F04,T00,308.00,924.00,70.00
VT,CA,F07,T00,52.00,36.00,55.00
GA,NJ,F05,T03,146.00,96.00,40.00
IA,KY,F04,T03,103.00,138.00,35.00
MI,MD,F05,T03,100.00,42.00,12.00
IN,IL,F05,T00,308.00,234.00,22.00
MI,PA,F06,T05,120.00,192.00,64.00
CO,MO,F02,T00,10.00,130.00,39.00
OK,FL,F05,T04,45.00,28.00,20.00
MO,KS,F06,T00,128.00,352.00,23.00
AZ,GA,F03,T03,3.00,10.00,9.00
NY,NE,F07,T00,15.00,16.00,9.00
FL,TN,F07,T00,119.00,348.00,139.00
NH,NY,F08,T03,7.00,18.00,2.00
ME,OK,F05,T03,1.00,0.00,1.00
MD,GA,F05,T03,19.00,16.00,5.00
FL,CO,F08,T03,18.00,12.00,12.00
TX,MO,F05,T03,314.00,182.00,68.00
ND,GA,F04,T03,3.00,14.00,10.00
CA,WI,F08,T00,35.00,36.00,40.00
MO,CT,F07,T03,5.00,2.00,1.00
IA,CO,F04,T03,41.00,74.00,29.00
CA,CA,F06,T03,12657.00,22048.00,1010.00
GA,NE,F07,T04,7.00,6.00,3.00
IL,OR,F05,T00,74.00,30.00,32.00
AR,IL,F05,T04,147.00,140.00,46.00
KY,FL,F06,T00,13.00,22.00,9.00
VA,ME,F04,T00,3.00,4.00,2.00
NC,NY,F03,T00,78.00,128.00,41.00
NE,TX,F08,T00,83.00,146.00,59.00
VA,NE,F05,T00,6.00,10.00,8.00
FL,KS,F01,T04,572.00,478.00,373.00
ND,KY,F07,T04,6.00,20.00,10.00
ID,GA,F07,T04,50.00,38.00,41.00
KY,NJ,F06,T03,17.00,18.00,7.00
MO,VT,F04,T04,2.00,4.00,3.00
ND,WA,F04,T00,33.00,514.00,386.00
AR,PA,F05,T03,206.00,158.00,91.00
NE,MN,F05,T00,239.00,308.00,70.00
KY,CA,F07,T14,0.00,0.00,0.00
WI,NY,F08,T00,17.00,56.00,33.00
NY,NC,F07,T00,217.00,308.00,107.00
AL,NC,F05,T05,34.00,30.00,8.00
AL,TN,F09,T05,30.00,4.00,1.00
LA,AZ,F05,T04,4.00,4.00,3.00
OH,IN,F04,T04,98.00,272.00,16.00
OH,CT,F04,T04,37.00,48.00,18.00
OR,NC,F06,T03,1.00,0.00,1.00
NE,KY,F05,T04,74.00,48.00,20.00
SD,MI,F07,T03,6.00,8.00,3.00
OK,MN,F06,T03,4.00,4.00,2.00
ND,AZ,F04,T06,8.00,142.00,165.00
NJ,OH,F07,T00,184.00,224.00,59.00
MI,IA,F07,T00,38.00,100.00,24.00
FL,KY,F03,T04,22.00,26.00,12.00
NJ,CO,F07,T04,41.00,18.00,15.00
NJ,NJ,F08,T00,3078.00,3598.00,52.00
CA,WA,F08,T00,510.00,840.00,437.00
VT,VT,F03,T00,72.00,60.00,1.00
IA,WI,F04,T05,98.00,252.00,37.00
MD,MD,F03,T05,375.00,782.00,16.00
IN,VA,F07,T03,255.00,254.00,73.00
TX,OH,F05,T04,258.00,186.00,109.00
FL,AR,F07,T00,19.00,28.00,15.00
OH,MS,F04,T00,10.00,18.00,7.00
CO,NY,F05,T03,153.00,54.00,44.00
MO,IL,F04,T03,95.00,318.00,42.00
KS,KS,F02,T03,3723.00,51334.00,1388.00
FL,NV,F05,T00,4.00,2.00,2.00
SC,SC,F05,T05,422.00,362.00,13.00
LA,TX,F07,T00,648.00,1036.00,213.00
TN,IN,F06,T00,126.00,126.00,27.00
NV,ME,F04,T04,0.00,6.00,10.00
IA,CA,F04,T03,60.00,188.00,175.00
CT,NV,F06,T04,0.00,0.00,0.00
UT,NV,F04,T00,8.00,16.00,3.00
IA,NC,F05,T04,62.00,42.00,22.00
IN,NY,F07,T00,87.00,204.00,60.00
TX,MI,F07,T04,90.00,106.00,72.00
MO,CA,F01,T00,8.00,0.00,0.00
ID,NV,F07,T03,30.00,58.00,14.00
NY,MA,F07,T04,401.00,674.00,106.00
CO,NV,F08,T03,120.00,292.00,121.00
MD,MI,F07,T03,77.00,92.00,27.00
NJ,CA,F05,T00,34.00,16.00,24.00
TN,MN,F07,T04,15.00,22.00,10.00
ID,KY,F07,T00,4.00,2.00,2.00
MA,TN,F07,T14,0.00,0.00,0.00
NY,NY,F04,T05,809.00,3200.00,76.00
WI,NJ,F07,T03,655.00,462.00,224.00
CA,IL,F07,T00,1127.00,1626.00,1729.00
CA,CT,F08,T00,166.00,144.00,228.00
GA,WI,F07,T00,18.00,40.00,23.00
MO,MT,F07,T00,5.00,10.00,6.00
MS,GA,F06,T03,82.00,112.00,31.00
IN,KS,F05,T00,19.00,10.00,4.00
GA,OR,F05,T00,11.00,6.00,8.00
WA,WA,F07,T00,6129.00,13696.00,385.00
AZ,FL,F03,T04,25.00,40.00,45.00
CA,CA,F05,T14,0.00,0.00,0.00
NY,NE,F07,T03,15.00,16.00,9.00
MA,MA,F03,T05,709.00,938.00,15.00
KS,OH,F06,T04,51.00,68.00,25.00
CO,CO,F08,T05,1630.00,1852.00,32.00
DE,CT,F05,T00,28.00,24.00,4.00
KS,TX,F05,T05,2.00,0.00,0.00
NV,WA,F07,T04,57.00,66.00,36.00
MI,AR,F06,T04,9.00,28.00,9.00
OK,NE,F05,T03,37.00,26.00,8.00
KS,WA,F06,T03,18.00,30.00,27.00
