Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,ShipTonMile
IL,IN,F05,T03,159.00,66.00,5.00
CA,GA,F06,T03,170.00,204.00,246.00
NC,IA,F09,T00,0.00,0.00,0.00
VA,ME,F07,T00,11.00,30.00,10.00
KS,OH,F04,T00,33.00,36.00,13.00
VA,DC,F08,T00,15.00,4.00,0.00
NV,CA,F06,T03,118.00,98.00,16.00
IA,AR,F06,T06,25.00,138.00,58.00
WY,IL,F03,T03,32.00,128.00,62.00
OH,UT,F05,T03,33.00,18.00,14.00
NY,NJ,F07,T03,3113.00,4212.00,510.00
AL,TX,F05,T00,151.00,156.00,59.00
GA,IA,F07,T00,44.00,70.00,36.00
UT,NY,F05,T00,35.00,6.00,6.00
IN,NE,F04,T00,90.00,78.00,22.00
IN,KY,F01,T00,71.00,80.00,6.00
KS,MI,F06,T00,33.00,44.00,17.00
WA,MN,F05,T03,182.00,76.00,62.00
ID,IL,F02,T06,2.00,24.00,18.00
KY,NY,F08,T03,101.00,76.00,32.00
IL,TN,F05,T00,183.00,114.00,26.00
AR,TX,F05,T00,705.00,574.00,147.00
KS,NJ,F01,T00,6.00,0.00,0.00
OR,NE,F07,T00,11.00,10.00,8.00
OK,MS,F09,T03,10.00,0.00,0.00
IL,CA,F07,T03,1597.00,1754.00,1778.00
OR,AZ,F06,T03,4.00,12.00,8.00
NY,AL,F03,T03,260.00,140.00,78.00
AL,AL,F08,T00,949.00,1426.00,16.00
GA,ND,F05,T00,2.00,0.00,1.00
IL,GA,F04,T06,29.00,304.00,102.00
ND,IN,F07,T06,25.00,96.00,39.00
AK,MD,F05,T11,2.00,0.00,1.00
ND,UT,F07,T00,14.00,42.00,33.00
NH,AL,F07,T03,10.00,8.00,5.00
KS,SC,F07,T00,12.00,2.00,1.00
GA,FL,F07,T06,27.00,88.00,16.00
OR,NY,F06,T00,9.00,4.00,7.00
PA,KY,F07,T00,155.00,234.00,70.00
KY,KY,F07,T00,1614.00,3110.00,87.00
MT,CA,F06,T00,66.00,308.00,199.00
TX,NM,F06,T03,29.00,106.00,20.00
AL,MN,F05,T00,11.00,10.00,6.00
OH,AL,F06,T03,92.00,106.00,32.00
NJ,NC,F06,T00,27.00,34.00,8.00
OH,PA,F04,T06,78.00,734.00,194.00
AL,AL,F05,T03,3546.00,3272.00,91.00
WA,OH,F03,T03,24.00,32.00,38.00
FL,ND,F06,T03,0.00,0.00,0.00
IN,MA,F04,T00,14.00,14.00,6.00
NY,MT,F07,T00,17.00,20.00,20.00
FL,WV,F01,T14,1.00,0.00,0.00
KS,MN,F05,T03,474.00,220.00,81.00
CA,AZ,F08,T03,1640.00,2498.00,656.00
IA,OK,F05,T00,202.00,144.00,44.00
NV,WY,F06,T00,2.00,2.00,1.00
NM,IN,F06,T03,29.00,34.00,24.00
CO,MO,F02,T03,20.00,260.00,78.00
OH,WV,F06,T00,28.00,22.00,2.00
MT,MT,F07,T00,485.00,1248.00,82.00
ME,TX,F07,T03,14.00,12.00,12.00
TN,UT,F07,T03,27.00,42.00,38.00
TX,UT,F07,T00,131.00,122.00,92.00
AZ,GA,F03,T00,3.00,10.00,9.00
WI,TN,F04,T00,15.00,20.00,8.00
MA,IN,F05,T03,36.00,20.00,10.00
AK,AK,F03,T00,71.00,96.00,8.00
HI,HI,F04,T03,106.00,188.00,2.00
TN,OH,F06,T03,365.00,460.00,131.00
ND,NC,F04,T03,2.00,10.00,7.00
AZ,IL,F07,T00,5.00,6.00,6.00
IA,MI,F07,T03,173.00,424.00,106.00
WY,ND,F07,T03,4.00,16.00,4.00
PA,IA,F07,T00,48.00,76.00,32.00
NC,GA,F07,T00,336.00,762.00,112.00
OK,NE,F05,T00,37.00,26.00,8.00
NE,WI,F04,T00,89.00,144.00,40.00
AR,WI,F06,T03,0.00,0.00,0.00
NY,NY,F03,T03,8255.00,13178.00,245.00
AR,LA,F05,T03,253.00,310.00,64.00
IA,CA,F06,T06,33.00,62.00,62.00
KS,NC,F06,T03,60.00,60.00,30.00
IN,WA,F05,T00,21.00,10.00,12.00
SC,MI,F04,T00,10.00,2.00,0.00
VA,MA,F05,T00,124.00,86.00,25.00
OK,MA,F05,T00,18.00,8.00,6.00
CT,MA,F06,T03,370.00,440.00,22.00
MD,MA,F06,T00,62.00,66.00,13.00
NY,KY,F03,T03,76.00,32.00,16.00
NH,NH,F08,T03,867.00,1468.00,22.00
CA,CO,F06,T00,122.00,136.00,73.00
CO,AZ,F03,T03,72.00,264.00,116.00
MO,TN,F07,T00,219.00,612.00,133.00
MI,MN,F06,T03,97.00,146.00,46.00
KS,NH,F01,T03,8.00,0.00,0.00
IN,OH,F09,T00,13.00,0.00,0.00
OH,SC,F06,T03,110.00,104.00,28.00
MN,NJ,F03,T00,3.00,12.00,9.00
IA,IN,F04,T00,178.00,524.00,120.00
DE,VT,F04,T03,2.00,4.00,0.00
MI,NE,F04,T06,4.00,210.00,103.00
WI,OK,F04,T00,29.00,60.00,26.00
MI,TX,F05,T03,308.00,180.00,114.00
NC,PA,F03,T03,28.00,152.00,36.00
CA,MA,F03,T03,314.00,340.00,526.00
OH,GA,F06,T03,384.00,400.00,120.00
IA,KY,F06,T00,22.00,94.00,26.00
GA,WI,F06,T03,74.00,128.00,56.00
MO,TX,F07,T06,86.00,620.00,284.00
IN,GA,F07,T03,718.00,860.00,236.00
MN,VA,F08,T00,48.00,180.00,140.00
VA,IN,F07,T00,41.00,98.00,27.00
LA,TX,F05,T00,454.00,368.00,66.00
NE,KS,F05,T00,427.00,272.00,42.00
TN,TN,F08,T00,1396.00,1474.00,22.00
TX,TN,F07,T03,324.00,376.00,134.00
KY,TX,F04,T14,0.00,0.00,0.00
CO,NY,F05,T00,153.00,54.00,44.00
IL,WY,F06,T03,2.00,4.00,2.00
IA,NJ,F08,T00,300.00,1514.00,915.00
OR,OR,F02,T00,2026.00,17260.00,33.00
CA,WA,F08,T00,510.00,840.00,437.00
CO,WY,F08,T03,34.00,92.00,8.00
WI,MN,F05,T14,1.00,0.00,0.00
PA,TN,F09,T03,12.00,0.00,0.00
KY,IA,F08,T03,36.00,28.00,8.00
MI,IN,F05,T03,82.00,100.00,7.00
NJ,CT,F03,T00,243.00,360.00,27.00
NV,AR,F08,T03,26.00,4.00,2.00
WY,IL,F03,T00,16.00,64.00,31.00
IN,NJ,F04,T03,220.00,204.00,78.00
AL,SC,F09,T03,18.00,0.00,0.00
MI,IL,F02,T00,69.00,1066.00,221.00
FL,PA,F03,T00,331.00,538.00,305.00
NJ,AZ,F07,T00,32.00,16.00,19.00
NJ,CA,F07,T00,484.00,310.00,440.00
WA,WA,F09,T03,151.00,6.00,0.00
MN,NE,F07,T03,197.00,386.00,76.00
AR,OH,F07,T00,58.00,112.00,48.00
IA,FL,F05,T00,105.00,86.00,67.00
MN,MN,F01,T00,52.00,106.00,4.00
MT,OR,F05,T03,12.00,8.00,2.00
AL,MO,F09,T14,2.00,0.00,0.00
AL,AL,F08,T03,1897.00,2850.00,32.00
OR,ME,F07,T03,12.00,12.00,20.00
OR,NE,F07,T03,22.00,20.00,16.00
GA,LA,F06,T03,4.00,2.00,0.00
UT,CO,F07,T00,149.00,300.00,59.00
NC,DE,F04,T03,14.00,68.00,16.00
KY,MO,F07,T00,77.00,102.00,21.00
NM,WA,F07,T00,9.00,6.00,5.00
CA,MA,F08,T03,274.00,248.00,376.00
MI,TX,F06,T03,198.00,248.00,150.00
ID,NE,F03,T03,12.00,48.00,20.00
SD,IA,F03,T00,233.00,1838.00,112.00
MI,CA,F07,T03,278.00,276.00,310.00
NJ,MS,F07,T00,5.00,4.00,2.00
UT,WY,F07,T00,37.00,106.00,11.00
OR,AL,F07,T03,62.00,164.00,204.00
VA,PA,F04,T03,21.00,76.00,13.00
IA,CT,F07,T06,13.00,126.00,91.00
KS,IA,F04,T00,9.00,50.00,8.00
NJ,NJ,F03,T03,2503.00,3456.00,82.00
MA,MA,F05,T00,2905.00,958.00,16.00
MO,NY,F07,T03,40.00,50.00,27.00
MO,WI,F04,T03,38.00,96.00,30.00
NC,NM,F03,T00,10.00,10.00,8.00
OH,GA,F01,T00,1.00,2.00,0.00
NC,GA,F05,T03,834.00,1016.00,194.00
ND,AZ,F04,T06,8.00,142.00,165.00
MS,LA,F03,T00,685.00,4646.00,1059.00
OR,MT,F08,T00,4.00,8.00,2.00
ND,TX,F07,T06,40.00,158.00,141.00
WA,OH,F03,T00,12.00,16.00,19.00
MN,SD,F05,T03,101.00,184.00,22.00
WV,OK,F05,T00,4.00,4.00,2.00
UT,ID,F04,T03,48.00,742.00,60.00
FL,IL,F05,T00,162.00,50.00,29.00
KY,GA,F04,T03,13.00,14.00,3.00
VT,VT,F06,T03,54.00,56.00,1.00
OH,VA,F03,T03,26.00,28.00,6.00
VA,PA,F08,T00,225.00,592.00,86.00
OR,OH,F06,T00,3.00,2.00,3.00
TN,CO,F05,T03,31.00,24.00,14.00
WA,KS,F05,T03,64.00,8.00,8.00
AR,MS,F05,T00,114.00,100.00,20.00
IA,IL,F06,T03,546.00,1358.00,174.00
IA,OR,F05,T00,52.00,36.00,32.00
MD,VA,F05,T03,567.00,272.00,13.00
DE,VA,F04,T03,2.00,8.00,0.00
IN,IL,F04,T00,208.00,872.00,110.00
FL,MA,F06,T03,4.00,4.00,2.00
WI,WI,F07,T00,10060.00,14580.00,501.00
CA,TX,F08,T14,20.00,2.00,3.00
RI,DE,F05,T00,1.00,2.00,0.00
NM,NM,F07,T03,1794.00,3580.00,99.00
CO,IL,F05,T00,109.00,70.00,31.00
MN,NC,F07,T00,29.00,72.00,46.00
ID,AZ,F03,T00,19.00,44.00,25.00
IA,IA,F02,T03,7210.00,103284.00,1858.00
TX,AZ,F05,T00,314.00,192.00,86.00
WV,VA,F05,T00,47.00,68.00,7.00
RI,NY,F05,T00,64.00,24.00,2.00
GA,WI,F05,T03,73.00,62.00,29.00
TN,NE,F05,T00,13.00,14.00,7.00
NE,MN,F04,T00,85.00,292.00,69.00
NM,OK,F07,T03,4.00,4.00,0.00
MD,PA,F04,T03,103.00,366.00,10.00
OK,MO,F06,T03,82.00,200.00,31.00
NH,ME,F07,T00,132.00,198.00,18.00
HI,KS,F05,T11,1.00,0.00,0.00
IA,UT,F07,T03,160.00,172.00,96.00
NC,SC,F05,T00,231.00,292.00,27.00
LA,NM,F05,T00,1.00,2.00,1.00
PA,RI,F07,T03,155.00,232.00,45.00
MD,PA,F05,T00,151.00,100.00,10.00
IL,MA,F07,T00,90.00,102.00,52.00
OH,VA,F06,T03,180.00,168.00,41.00
CT,MD,F07,T03,38.00,50.00,9.00
WI,MO,F07,T00,780.00,524.00,163.00
MO,MS,F08,T03,34.00,146.00,33.00
KY,LA,F07,T00,47.00,68.00,24.00
IA,TX,F04,T03,44.00,164.00,76.00
MI,WI,F07,T03,562.00,1150.00,204.00
NE,MI,F05,T00,256.00,154.00,60.00
SD,GA,F08,T00,24.00,90.00,64.00
NH,MA,F07,T03,350.00,836.00,24.00
IA,PA,F05,T00,215.00,150.00,72.00
WA,IN,F07,T00,20.00,28.00,31.00
PA,OH,F04,T03,111.00,310.00,49.00
VT,MA,F07,T03,708.00,456.00,49.00
TN,KY,F05,T00,128.00,100.00,11.00
MN,OH,F06,T03,368.00,928.00,364.00
RI,DE,F05,T03,2.00,4.00,0.00
IN,NH,F04,T03,22.00,56.00,30.00
IL,MS,F05,T03,40.00,32.00,8.00
DE,UT,F05,T03,2.00,0.00,2.00
NM,NM,F09,T00,51.00,2.00,0.00
KY,NY,F07,T00,82.00,84.00,29.00
ND,PA,F07,T00,65.00,248.00,174.00
FL,CA,F05,T03,498.00,128.00,176.00
NY,KS,F05,T03,150.00,80.00,42.00
AL,VA,F05,T03,56.00,34.00,12.00
ID,MA,F03,T06,11.00,76.00,100.00
ID,PA,F03,T06,10.00,76.00,87.00
MA,AZ,F05,T00,73.00,14.00,18.00
TX,KS,F06,T00,25.00,32.00,7.00
NC,IA,F09,T03,0.00,0.00,0.00
ND,CO,F06,T06,12.00,86.00,54.00
VA,NC,F09,T00,3.00,0.00,0.00
OR,NC,F07,T03,216.00,192.00,268.00
IL,CO,F07,T03,75.00,98.00,49.00
KY,TN,F05,T03,141.00,112.00,11.00
ND,NY,F02,T06,94.00,998.00,766.00
NY,SC,F07,T00,69.00,76.00,29.00
FL,MN,F01,T14,0.00,0.00,0.00
PA,SC,F06,T00,47.00,42.00,13.00
OH,MI,F05,T00,146.00,92.00,12.00
CA,TX,F08,T03,1516.00,1692.00,1438.00
MO,VA,F07,T00,116.00,88.00,43.00
VA,DC,F08,T03,30.00,8.00,0.00
IN,TN,F07,T03,234.00,320.00,69.00
DE,PA,F05,T00,166.00,238.00,22.00
NY,VA,F07,T00,244.00,412.00,96.00
MS,TX,F05,T00,403.00,368.00,90.00
OH,CA,F07,T00,600.00,612.00,713.00
NY,WI,F07,T03,526.00,648.00,248.00
AL,MO,F09,T00,2.00,0.00,0.00
IL,NV,F06,T00,3.00,4.00,3.00
OR,OK,F07,T00,34.00,36.00,33.00
PA,FL,F07,T00,696.00,958.00,498.00
NC,DE,F05,T03,37.00,48.00,9.00
WI,DE,F03,T03,1.00,14.00,7.00
NV,OR,F07,T03,88.00,96.00,50.00
NE,NE,F07,T03,1205.00,2526.00,137.00
AL,MN,F05,T03,22.00,20.00,12.00
OK,MS,F04,T00,50.00,128.00,40.00
NV,GA,F06,T00,8.00,8.00,8.00
CA,OR,F07,T00,1269.00,1546.00,607.00
OH,CO,F06,T00,31.00,32.00,20.00
TN,LA,F09,T03,155.00,10.00,3.00
IA,WI,F05,T03,738.00,586.00,126.00
RI,CT,F04,T00,18.00,22.00,1.00
NY,LA,F05,T03,2.00,0.00,0.00
CA,UT,F08,T00,13.00,26.00,8.00
ND,IA,F07,T00,43.00,170.00,45.00
PA,OH,F07,T03,1045.00,2266.00,360.00
ID,KS,F04,T00,5.00,12.00,9.00
NY,CO,F06,T00,20.00,14.00,13.00
OH,NC,F08,T03,78.00,212.00,56.00
AZ,NY,F03,T00,29.00,70.00,91.00
MN,NY,F08,T00,96.00,356.00,246.00
CA,IA,F07,T03,420.00,356.00,332.00
NY,PA,F07,T03,4224.00,6164.00,821.00
MS,MA,F06,T00,21.00,34.00,25.00
IN,IL,F04,T03,324.00,1154.00,132.00
MI,AL,F05,T03,68.00,36.00,14.00
MA,CA,F05,T00,192.00,48.00,73.00
OR,IN,F06,T00,14.00,6.00,8.00
ID,TX,F05,T03,34.00,16.00,14.00
CA,TX,F07,T14,47.00,8.00,5.00
NE,GA,F05,T03,206.00,152.00,82.00
TX,OH,F04,T03,20.00,40.00,26.00
CO,NE,F08,T00,104.00,268.00,51.00
PA,UT,F07,T03,114.00,134.00,137.00
CT,RI,F04,T00,1.00,6.00,0.00
IN,KY,F05,T03,463.00,466.00,46.00
OH,NE,F07,T00,22.00,44.00,18.00
TX,KS,F05,T00,311.00,210.00,55.00
KY,FL,F08,T00,126.00,68.00,30.00
AL,KY,F05,T03,80.00,50.00,12.00
CA,MT,F05,T00,4.00,2.00,1.00
ME,NH,F07,T00,181.00,396.00,23.00
CA,AK,F07,T00,20.00,16.00,11.00
OR,OH,F03,T00,281.00,358.00,454.00
NC,PA,F07,T03,824.00,1164.00,278.00
OK,AZ,F02,T00,18.00,136.00,72.00
SD,TN,F07,T03,6.00,8.00,6.00
IA,CO,F04,T03,79.00,126.00,50.00
LA,PA,F05,T00,33.00,16.00,10.00
AZ,TN,F04,T00,8.00,30.00,25.00
OR,MI,F03,T03,164.00,164.00,198.00
KY,IN,F07,T00,290.00,494.00,30.00
IA,IA,F07,T03,8744.00,25496.00,716.00
KY,CA,F07,T03,313.00,292.00,305.00
SC,NC,F05,T00,382.00,394.00,31.00
OH,PA,F07,T00,1753.00,2578.00,447.00
RI,CT,F06,T03,8.00,8.00,0.00
IL,FL,F07,T14,0.00,0.00,0.00
WA,KS,F03,T03,2.00,4.00,4.00
WA,KY,F05,T00,3.00,0.00,1.00
NC,KS,F05,T03,150.00,92.00,56.00
ND,MN,F04,T00,21.00,434.00,66.00
WA,NY,F07,T00,86.00,48.00,66.00
IA,ID,F03,T03,96.00,428.00,304.00
OK,MS,F04,T03,100.00,256.00,80.00
MO,WA,F04,T00,50.00,84.00,86.00
AK,MI,F05,T00,1.00,0.00,0.00
MA,DE,F05,T03,44.00,32.00,6.00
CA,NE,F07,T11,1.00,0.00,0.00
NV,PA,F06,T00,4.00,6.00,6.00
NH,GA,F05,T00,0.00,0.00,0.00
IL,NE,F06,T03,40.00,116.00,30.00
ID,OR,F02,T06,117.00,1008.00,379.00
VA,PA,F05,T03,468.00,240.00,36.00
TX,MO,F07,T03,456.00,882.00,325.00
PA,AL,F07,T00,80.00,254.00,105.00
ID,KS,F07,T06,26.00,110.00,65.00
KY,MO,F05,T03,69.00,74.00,14.00
AZ,MT,F03,T00,3.00,10.00,8.00
NC,CA,F05,T03,610.00,450.00,605.00
RI,RI,F04,T00,5.00,4.00,0.00
NE,TN,F01,T00,4.00,10.00,4.00
TN,NC,F06,T03,429.00,644.00,114.00
CA,IA,F07,T06,88.00,288.00,342.00
FL,SC,F08,T00,56.00,286.00,42.00
FL,NV,F09,T03,8.00,0.00,2.00
MO,GA,F03,T03,10.00,8.00,4.00
KS,IL,F07,T00,142.00,304.00,93.00
GA,SC,F05,T00,406.00,306.00,36.00
TN,NC,F03,T03,116.00,232.00,70.00
MI,NJ,F06,T03,48.00,94.00,32.00
NY,ID,F07,T00,13.00,14.00,16.00
OR,NC,F07,T00,108.00,96.00,134.00
NH,TX,F07,T00,14.00,6.00,6.00
UT,TX,F06,T03,134.00,156.00,120.00
NM,MI,F06,T00,21.00,28.00,22.00
OK,IA,F05,T03,18.00,10.00,3.00
IA,TX,F07,T03,533.00,582.00,285.00
RI,NC,F07,T00,0.00,0.00,0.00
TX,GA,F05,T03,1132.00,604.00,300.00
NY,OH,F03,T03,160.00,124.00,34.00
KY,CT,F08,T00,20.00,8.00,3.00
ND,MD,F04,T03,2.00,12.00,8.00
PA,VA,F07,T03,1409.00,2542.00,345.00
MO,MO,F08,T03,2433.00,3986.00,215.00
MI,IA,F07,T00,38.00,100.00,24.00
TX,LA,F07,T00,872.00,1388.00,264.00
PA,MD,F06,T00,332.00,578.00,33.00
OH,OH,F09,T03,1110.00,36.00,0.00
FL,WY,F01,T14,0.00,0.00,0.00
SD,IA,F08,T00,13.00,48.00,5.00
MO,SD,F08,T00,2.00,4.00,1.00
NE,MN,F06,T00,155.00,226.00,43.00
IA,MD,F05,T03,102.00,80.00,44.00
WI,FL,F07,T03,728.00,594.00,415.00
NE,AR,F04,T03,44.00,92.00,30.00
TN,WI,F06,T03,74.00,52.00,18.00
FL,SC,F01,T14,1.00,0.00,0.00
WI,IL,F07,T00,2496.00,3066.00,260.00
TN,AZ,F07,T03,122.00,128.00,100.00
SD,SD,F09,T00,24.00,2.00,0.00
MN,WI,F07,T03,3213.00,4636.00,604.00
MO,IN,F06,T03,106.00,138.00,32.00
MN,NC,F05,T03,164.00,84.00,52.00
NE,IL,F08,T06,55.00,144.00,52.00
TX,IL,F06,T03,140.00,160.00,88.00
PA,MA,F05,T00,169.00,86.00,15.00
MI,FL,F05,T03,138.00,84.00,54.00
IA,AL,F02,T00,125.00,1748.00,796.00
VA,TN,F07,T03,582.00,784.00,92.00
WA,WA,F02,T06,249.00,2372.00,314.00
LA,AR,F06,T03,4.00,8.00,1.00
TN,CO,F05,T00,16.00,12.00,7.00
LA,MI,F05,T00,7.00,2.00,2.00
CO,TX,F07,T00,4.00,0.00,0.00
NE,CA,F07,T03,14.00,8.00,7.00
IN,MD,F05,T00,16.00,12.00,4.00
AR,VA,F08,T03,18.00,8.00,4.00
CA,PA,F06,T00,138.00,136.00,180.00
LA,MA,F05,T03,34.00,32.00,24.00
MN,CA,F03,T00,43.00,112.00,111.00
AR,SC,F06,T03,27.00,90.00,34.00
ND,CA,F06,T00,38.00,154.00,173.00
NE,NC,F09,T00,1.00,0.00,0.00
MO,WI,F07,T03,75.00,184.00,46.00
VA,PA,F06,T00,300.00,666.00,49.00
FL,SC,F08,T03,103.00,564.00,82.00
OH,OH,F06,T03,5586.00,9546.00,344.00
WI,IL,F07,T03,4920.00,6104.00,516.00
MI,SC,F03,T03,4.00,12.00,4.00
UT,DC,F07,T14,1.00,0.00,0.00
IN,TN,F06,T00,224.00,170.00,21.00
AR,FL,F05,T03,860.00,464.00,268.00
NY,NC,F07,T00,217.00,308.00,107.00
PA,MD,F08,T03,58.00,192.00,14.00
RI,FL,F05,T00,28.00,8.00,6.00
ND,CA,F07,T06,137.00,540.00,625.00
ND,ID,F04,T06,12.00,250.00,211.00
MN,IN,F07,T03,668.00,720.00,228.00
PA,AL,F07,T03,158.00,508.00,210.00
NJ,FL,F07,T03,700.00,402.00,229.00
IA,NE,F08,T00,7.00,22.00,2.00
DE,VT,F04,T00,1.00,2.00,0.00
PA,KY,F05,T00,33.00,18.00,6.00
PA,MO,F09,T00,10.00,0.00,0.00
FL,SC,F04,T03,2.00,28.00,8.00
NJ,AZ,F06,T00,2.00,0.00,1.00
VA,ME,F06,T00,19.00,12.00,4.00
ME,RI,F07,T03,58.00,504.00,56.00
NC,NJ,F07,T00,133.00,166.00,43.00
LA,MI,F05,T03,14.00,4.00,4.00
NE,SD,F05,T00,69.00,150.00,12.00
OK,NE,F07,T00,9.00,14.00,4.00
NC,CT,F05,T03,31.00,38.00,13.00
PA,NH,F04,T03,88.00,188.00,37.00
VA,IL,F07,T00,345.00,432.00,167.00
KY,SC,F05,T03,4.00,4.00,1.00
ND,ND,F03,T00,759.00,4466.00,180.00
CO,KY,F05,T03,112.00,36.00,22.00
SC,VA,F03,T00,43.00,86.00,17.00
NY,MI,F07,T00,358.00,590.00,159.00
KY,AR,F08,T00,32.00,18.00,4.00
IA,CT,F07,T00,13.00,126.00,91.00
VA,AR,F03,T03,96.00,80.00,44.00
KS,AR,F07,T03,20.00,42.00,8.00
PA,TN,F04,T03,14.00,42.00,12.00
CT,NY,F05,T03,74.00,52.00,2.00
DE,KY,F05,T00,25.00,24.00,8.00
KY,IL,F07,T00,229.00,284.00,44.00
WI,MS,F07,T00,47.00,24.00,10.00
MN,CO,F07,T00,65.00,46.00,20.00
TX,MO,F06,T00,27.00,50.00,19.00
MI,NJ,F05,T00,8.00,30.00,11.00
NE,NE,F02,T00,1682.00,22248.00,637.00
TX,TX,F06,T03,7754.00,14108.00,792.00
MI,OH,F05,T03,687.00,444.00,46.00
AZ,AZ,F07,T00,6490.00,16168.00,292.00
TN,SC,F07,T03,289.00,858.00,147.00
IL,AL,F05,T00,119.00,90.00,29.00
CO,AR,F07,T00,9.00,8.00,3.00
IL,VA,F04,T14,0.00,0.00,0.00
KY,MA,F08,T03,28.00,20.00,10.00
MO,AL,F05,T03,61.00,54.00,22.00
KS,WI,F06,T00,15.00,24.00,8.00
MA,NV,F03,T00,3.00,2.00,2.00
KS,TX,F07,T06,100.00,566.00,230.00
CO,MN,F02,T00,3.00,8.00,3.00
MN,NV,F07,T00,23.00,26.00,22.00
OH,OH,F03,T03,1958.00,7088.00,165.00
SC,CA,F07,T14,0.00,0.00,0.00
IN,CA,F07,T00,102.00,168.00,180.00
NY,ID,F07,T03,26.00,28.00,32.00
NY,MA,F04,T03,109.00,172.00,32.00
TX,PA,F07,T03,514.00,880.00,674.00
ID,ID,F04,T03,179.00,3122.00,73.00
TX,ND,F06,T03,6.00,4.00,2.00
IN,MI,F07,T00,629.00,748.00,87.00
IN,AL,F02,T06,55.00,862.00,279.00
ID,CA,F05,T00,63.00,38.00,18.00
TX,NJ,F06,T00,15.00,10.00,9.00
KY,NH,F08,T03,4.00,8.00,4.00
OH,DE,F07,T14,0.00,0.00,0.00
MI,WA,F07,T00,83.00,90.00,101.00
MO,MI,F05,T03,22.00,18.00,7.00
NC,WV,F07,T03,108.00,196.00,21.00
NV,CO,F07,T03,24.00,36.00,14.00
OH,IL,F02,T06,102.00,1656.00,381.00
OR,OR,F03,T03,2834.00,3832.00,140.00
KY,CA,F04,T00,258.00,208.00,248.00
MD,NV,F06,T03,100.00,76.00,92.00
AL,LA,F05,T03,108.00,158.00,33.00
AZ,IL,F07,T03,10.00,12.00,12.00
IN,WI,F07,T00,338.00,1128.00,119.00
DE,AR,F07,T00,8.00,18.00,11.00
NM,SC,F05,T03,8.00,4.00,2.00
KY,OH,F04,T03,62.00,312.00,26.00
AR,MS,F07,T00,56.00,98.00,18.00
OR,UT,F07,T03,426.00,552.00,172.00
CT,CT,F09,T03,3924.00,232.00,4.00
MI,IN,F06,T03,2324.00,740.00,106.00
NC,NC,F03,T03,1890.00,4286.00,157.00
KS,TX,F06,T03,277.00,400.00,126.00
TN,FL,F07,T14,7.00,0.00,0.00
MO,LA,F05,T00,15.00,36.00,11.00
ME,TX,F06,T00,3.00,4.00,4.00
IN,WA,F05,T03,42.00,20.00,24.00
AR,SD,F05,T00,9.00,6.00,3.00
IA,GA,F07,T00,268.00,554.00,294.00
GA,NC,F09,T00,40.00,14.00,2.00
OR,ID,F03,T00,159.00,132.00,32.00
ND,ND,F03,T03,1084.00,6344.00,284.00
IL,OH,F04,T03,101.00,208.00,35.00
WI,NM,F03,T03,2.00,16.00,12.00
NY,OH,F07,T03,842.00,1132.00,227.00
NY,FL,F05,T00,130.00,42.00,25.00
OH,SC,F06,T14,0.00,0.00,0.00
AL,DE,F05,T00,9.00,2.00,1.00
RI,RI,F08,T03,731.00,684.00,6.00
PA,NJ,F06,T00,527.00,830.00,49.00
NM,CA,F07,T00,158.00,110.00,45.00
TX,KS,F05,T03,618.00,412.00,109.00
PA,OH,F05,T00,653.00,306.00,33.00
GA,MS,F05,T00,218.00,146.00,32.00
GA,TN,F06,T00,279.00,268.00,35.00
HI,HI,F05,T00,805.00,360.00,7.00
CT,MA,F07,T14,0.00,0.00,0.00
ME,TN,F07,T00,17.00,20.00,13.00
FL,OH,F03,T03,193.00,162.00,91.00
PA,WI,F06,T00,53.00,54.00,24.00
OK,CT,F05,T00,4.00,2.00,2.00
IL,WA,F06,T03,66.00,96.00,102.00
TX,MI,F08,T00,29.00,96.00,58.00
TX,FL,F06,T03,150.00,260.00,146.00
FL,MT,F08,T03,0.00,0.00,0.00
OH,MI,F06,T03,149.00,138.00,18.00
OR,MI,F07,T00,54.00,74.00,79.00
NY,MA,F02,T00,13.00,12.00,1.00
MI,MI,F07,T03,13894.00,29348.00,940.00
MS,LA,F02,T07,584.00,7504.00,1948.00
WA,NV,F06,T03,24.00,20.00,10.00
MO,MA,F05,T00,11.00,12.00,9.00
OR,CO,F07,T03,110.00,132.00,70.00
MN,MN,F07,T00,4123.00,10418.00,363.00
VA,WI,F06,T00,4.00,6.00,3.00
MN,KS,F08,T00,1.00,0.00,0.00
WI,MN,F05,T03,685.00,526.00,65.00
WI,AL,F05,T00,20.00,8.00,3.00
NY,PA,F08,T03,295.00,694.00,104.00
VA,VA,F07,T03,7724.00,14906.00,591.00
OR,IL,F07,T03,384.00,452.00,464.00
NM,SC,F05,T00,4.00,2.00,1.00
WA,NC,F03,T00,36.00,74.00,101.00
MD,MD,F03,T00,421.00,1062.00,27.00
FL,DE,F01,T14,0.00,0.00,0.00
LA,LA,F08,T00,1432.00,1264.00,16.00
PA,NY,F06,T14,103.00,14.00,1.00
CA,NE,F04,T03,2.00,48.00,38.00
IA,NE,F02,T00,100.00,1492.00,99.00
MN,IL,F05,T00,814.00,402.00,91.00
CO,CO,F03,T00,625.00,834.00,23.00
ME,OK,F05,T03,2.00,0.00,2.00
IL,NE,F07,T00,83.00,192.00,49.00
AL,MS,F06,T00,108.00,314.00,34.00
NJ,CT,F07,T00,407.00,604.00,32.00
